id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
0098114e-1e75-482c-9e81-88f2dbd438a2,DNL,Training DNL,,2022-10-13 15:27:33,0.7336907386779785,5.308459080689925e-09,7.531641743682864e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
3647f20a-ab7f-4e2f-8ed7-5d4fb13326f2,DNL,Training DNL,,2022-10-13 15:27:35,0.7306540012359619,5.292476694762627e-09,7.508965934529214e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
1fe713fb-616f-4e39-925b-6b8d425db1e4,DNL,Training DNL,,2022-10-13 15:27:36,0.732064962387085,5.309578810586874e-09,7.533230416460658e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
5c0381f2-8602-4ecb-9611-0569dccda5ce,DNL,Training DNL,,2022-10-13 15:27:38,0.7285959720611572,5.2713777643968264e-09,7.479030772126217e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
c960e633-dd2a-4ca0-86a1-2d0a8d046c15,DNL,Training DNL,,2022-10-13 15:27:39,0.7311787605285645,5.2956817711447e-09,7.513513296900101e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
777e1b89-aafb-4600-8ad5-38d8a17445bb,DNL,Training DNL,,2022-10-13 15:27:41,0.7368195056915283,5.335468813427724e-09,7.569963152491254e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
7cafc7ff-94b1-43ea-8953-80afc04f5755,DNL,Training DNL,,2022-10-13 15:27:42,0.735299825668335,5.298362201718494e-09,7.517316291798199e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
90ec9012-d2e7-4d95-a781-72c596c084ae,DNL,Training DNL,,2022-10-13 15:27:44,0.7367551326751709,5.371984930964875e-09,7.621772220052964e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
04b26889-5295-4a25-8827-df3547e8b3c7,DNL,Training DNL,,2022-10-13 15:27:45,0.7372946739196777,5.3501522171472966e-09,7.590795965688582e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
e5a1955c-f796-4a5e-a935-8b3c37f6cb2a,DNL,Training DNL,,2022-10-13 15:27:47,0.7306652069091797,5.344476564346223e-09,7.582743349494421e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
98472dec-2cce-4cad-a69c-fd09d1a35965,DNL,Training DNL,,2022-10-13 15:27:48,0.7354671955108643,5.351055225162328e-09,7.592077153460307e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
0bbaf53c-b7d9-4ee2-ad11-afa5c0f2e1d1,DNL,Training DNL,,2022-10-13 15:27:50,0.7322211265563965,5.3551767450699125e-09,7.597924765905189e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
a3cdb462-6af6-4333-a556-0ea66fc141c2,DNL,Training DNL,,2022-10-13 15:27:51,0.7344722747802734,5.344893415895058e-09,7.583334778471908e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
e8437eaf-5a04-46bb-a1d5-a44b3139eb1b,DNL,Training DNL,,2022-10-13 15:27:53,0.7392268180847168,5.3901692012914274e-09,7.647572062792279e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
fd6fc88a-9ed4-4279-8dfd-b3c541490229,DNL,Training DNL,,2022-10-13 15:27:54,0.7338101863861084,5.357891216135613e-09,7.601776057453208e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,
af492583-9d4d-4253-be63-c3d206fa686f,DNL,Training DNL,N/A,2022-10-13 15:27:56,0.7340660095214844,5.327544686224428e-09,7.558720400815217e-10,"ARMv8 Processor rev 1 (v8l)/1 device(s), TDP:100.1", 0 device(s),Linux,FI/North Ostrobothnia,nan
